5.307806588666799144e+03,5.345039768545721017e+03,5.364247433326516330e+03,5.388491284185274708e+03,5.405542879158954747e+03,5.421698865959189789e+03,5.441471574477227477e+03,5.477872067749231064e+03,5.494759518286460661e+03,5.526493711624185380e+03,5.544425720269704470e+03,5.564615259971265914e+03,5.592652552642990486e+03,5.605537823498918442e+03,5.640152246020676102e+03,5.679693472805025522e+03,5.721497122674481943e+03,5.767771027455339208e+03,5.822334119502338581e+03,5.820562812121352181e+03,5.854201183839701116e+03,5.994244538152590394e+03
5.309583075009045388e+03,5.327223938494995309e+03,5.358326560864003113e+03,5.382219529586765930e+03,5.393949740812524396e+03,5.400515698578443335e+03,5.419418901608815759e+03,5.439563119377384282e+03,5.452314663783003198e+03,5.471335452733230341e+03,5.491975900026609452e+03,5.507962268023093202e+03,5.525220931134157581e+03,5.549425248919847945e+03,5.572170515770623751e+03,5.598440768414315244e+03,5.631474645214562770e+03,5.671189260871731676e+03,5.733240729790850310e+03,5.784539756585494615e+03,5.817564411116065457e+03,5.922875843615503982e+03
5.277885144592370125e+03,5.307022837719144263e+03,5.327850785744399218e+03,5.358701477463771880e+03,5.364877361376535191e+03,5.372143990649954503e+03,5.388729140940551588e+03,5.412195628180207677e+03,5.421539737778164636e+03,5.432225381419981204e+03,5.449289915088673297e+03,5.464993954885305357e+03,5.475562310907627761e+03,5.497315017731740227e+03,5.510837350447054632e+03,5.538619438255576824e+03,5.573550220410576003e+03,5.605999022808122390e+03,5.651538361809114576e+03,5.705726310597907286e+03,5.782237960330428905e+03,5.860838224576204084e+03
5.267959270462630229e+03,5.280830117074337977e+03,5.300704739758631149e+03,5.312708554903048935e+03,5.335870414936784073e+03,5.356332941741344257e+03,5.374334112891208861e+03,5.389355553415469331e+03,5.401102640443785276e+03,5.416436359229537629e+03,5.424274741987585003e+03,5.433703971789074785e+03,5.444178201026156785e+03,5.463965689348471642e+03,5.476850474153614414e+03,5.499323206688450227e+03,5.532029881881466281e+03,5.568117670736924993e+03,5.608360979065226275e+03,5.656633715798372577e+03,5.730284109889471438e+03,5.781773126437998144e+03
5.243781619506784409e+03,5.262894569662037611e+03,5.290317655655444469e+03,5.307451058460892455e+03,5.329829366148484041e+03,5.351268411753069813e+03,5.352405573378084227e+03,5.373998582318170520e+03,5.391054778101375632e+03,5.402338721737148262e+03,5.415932808760339867e+03,5.415516429562543635e+03,5.423992145165168040e+03,5.433093379097505021e+03,5.445570621318823214e+03,5.469730116275452019e+03,5.498298423899536829e+03,5.530942266357301378e+03,5.567081560597030148e+03,5.615851730435439094e+03,5.687430590440751985e+03,5.770576399137906265e+03
5.248401379345748865e+03,5.249078110293994541e+03,5.279853787075648142e+03,5.299411473940961514e+03,5.310780102375405477e+03,5.337344955251128340e+03,5.357359137152712719e+03,5.366316493153362899e+03,5.386751243010243343e+03,5.392987482744430963e+03,5.398908907357003045e+03,5.412416556526099157e+03,5.408590194314872861e+03,5.414535799787594442e+03,5.433318134464418108e+03,5.449637040618433275e+03,5.473192063520260490e+03,5.506107531014083179e+03,5.535601383368324605e+03,5.585981505526492583e+03,5.650253879987729306e+03,5.681928160469495197e+03
5.232209020551306821e+03,5.235751280556685742e+03,5.267630297544346831e+03,5.282160918752500947e+03,5.297187549183920055e+03,5.326469124344150259e+03,5.362023600707367223e+03,5.377756200369231010e+03,5.393261543912409252e+03,5.397664825208268667e+03,5.394191558832739247e+03,5.407442655766263670e+03,5.402230551227729848e+03,5.412743239085893947e+03,5.420989786358044512e+03,5.436220303354796670e+03,5.454060690288471960e+03,5.477185228368679418e+03,5.506351290979031546e+03,5.559561662819703997e+03,5.587701896191887499e+03,5.626545120397126084e+03
5.230522564622991922e+03,5.245347681943865609e+03,5.263543350869627830e+03,5.273931431944449287e+03,5.300452047828068316e+03,5.335434743018971858e+03,5.354727914873014015e+03,5.391753276018724137e+03,5.400284837575158235e+03,5.410982703442301499e+03,5.411208896355930847e+03,5.421506864151333502e+03,5.410916761505473914e+03,5.409916454299824181e+03,5.415098612630846219e+03,5.426636030504665541e+03,5.439276928383374980e+03,5.454631168699096634e+03,5.485508655482651193e+03,5.532812022484414229e+03,5.563686060905934028e+03,5.605157001121486246e+03
5.232817422229485601e+03,5.245030765020183026e+03,5.257522265422912824e+03,5.286106694722582688e+03,5.312472819821008670e+03,5.349148423551341693e+03,5.364622072791875325e+03,5.398571731686897692e+03,5.416499883613741986e+03,5.421012691118219664e+03,5.418120460758853369e+03,5.429268716148250860e+03,5.420380332034290404e+03,5.418716729795795800e+03,5.415370106888514783e+03,5.426236882511577278e+03,5.436147233377978409e+03,5.450872397586997067e+03,5.476050260466904547e+03,5.509754500656203163e+03,5.548249074508633385e+03,5.589006046290613995e+03
5.234650322509309262e+03,5.248732897624353427e+03,5.272098527038888278e+03,5.301825908629349215e+03,5.322497963385394542e+03,5.356859451478831033e+03,5.393785486296774252e+03,5.415408475435615401e+03,5.438159644882707653e+03,5.448104613010489629e+03,5.444156923464558531e+03,5.443844654544936930e+03,5.435668900143396058e+03,5.437107517207859928e+03,5.430187080827496175e+03,5.428265848455055675e+03,5.441802735158721589e+03,5.451527140443231474e+03,5.477771556701707595e+03,5.502067559039563093e+03,5.538958319386842959e+03,5.571773100571756004e+03
